"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone"
6996,"6996","CALLE FRONTERA-CALLE OLA VERDE",,"33.44356","-117.62633",,,,,
6997,"6997","CALLE FRONTERA-AVD FUENTES",,"33.44206","-117.62293",,,,,
6998,"6998","CALLE GUADALAJARA-CALLE HIDALGO",,"33.45449","-117.63779",,,,,
6999,"6999","CALLE GUADALAJARA-CALLE HIDALGO",,"33.45481","-117.63806",,,,,
7001,"7001","AVD VAQUERO-VIA CASCADITA",,"33.44321","-117.64325",,,,,
7002,"7002","AVD VAQUERO-CALLE VISTA TORITO",,"33.44743","-117.64336",,,,,
7004,"7004","AVD VAQUERO-CALLE GUADALAJARA",,"33.45435","-117.64222",,,,,
7005,"7005","AVD VAQUERO-CALLE VALLARTA",,"33.45685","-117.64179",,,,,
7006,"7006","AVD VAQUERO-CAMINO DE LOS MARES",,"33.45762","-117.64347",,,,,
7007,"7007","AVD VAQUERO-CAMINO DE LOS MARES",,"33.45741","-117.64354",,,,,
7010,"7010","AVD VAQUERO-CALLE ARCO",,"33.45202","-117.64458",,,,,
7011,"7011","AVD VAQUERO-VIA MONTECITO",,"33.44614","-117.64297",,,,,
7012,"7012","AVD VAQUERO-VIA CASCADITA",,"33.44331","-117.64339",,,,,
7013,"7013","CAMINO DE LOS MARES-CAMINO EL MOLINA",,"33.45998","-117.65368",,,,,
7014,"7014","CAMINO DE LOS MARES-ENT 654 OCEAN VIEW PLAZA",,"33.45824","-117.65065",,,,,
7015,"7015","CAMINO DE LOS MARES-CALLE CAMPANA",,"33.45656","-117.64553",,,,,
7016,"7016","CAMINO DE LOS MARES-MARBELLA",,"33.45707","-117.64726",,,,,
7017,"7017","CAMINO DE LOS MARES-ENT 647 SAN CLEMENTE",,"33.45804","-117.65012",,,,,
7018,"7018","CAMINO DE LOS MARES-CALLE AGUA",,"33.45939","-117.65151",,,,,
7019,"7019","CAMINO DE LOS MARES-CAMINO EL MOLINO",,"33.46014","-117.65380",,,,,
7020,"7020","CAMINO DE ESTRELLA-CAMINO MIRA COSTA",,"33.45672","-117.65767",,,,,
7023,"7023","CALLE NEGOCIO-CALLE AMANECER",,"33.44985","-117.60693",,,,,
7024,"7024","CALLE NEGOCIO-ENT 931 NEGOCIO",,"33.45184","-117.60536",,,,,
7025,"7025","CALLE NEGOCIO-CALLE TREPADORA",,"33.45399","-117.60189",,,,,
7026,"7026","CALLE TREPADORA-CALLE AMANECER",,"33.45289","-117.60108",,,,,
7027,"7027","AVD LA PATA-VIA CALLEJON",,"33.45209","-117.59314",,,,,
7028,"7028","AVD VISTA MONTANA-CALLE DEL CERRO",,"33.44582","-117.59515",,,,,
7029,"7029","AVD VISTA MONTANA-OPTIMA",,"33.44418","-117.59323",,,,,
7030,"7030","AVD VISTA MONTANA-PLAZA FLORA",,"33.44197","-117.59218",,,,,
7031,"7031","AVD VISTA MONTANA-CALLE CARACAS",,"33.44016","-117.59210",,,,,
7032,"7032","AVD VISTA MONTANA-CALLE PASTADERO",,"33.43822","-117.59374",,,,,
7033,"7033","AVD VISTA MONTANA-SANTA CLARA",,"33.43765","-117.59609",,,,,
7034,"7034","AVD VISTA MONTANA-ENT 260 SEA CREST",,"33.43894","-117.59943",,,,,
7035,"7035","AVD VISTA MONTANA-CALLE AGUILA",,"33.44022","-117.60162",,,,,
7037,"7037","CALLE ARROYO-ENT 27412 ORTEGA COTTAGE",,"33.50168","-117.65159",,,,,
7038,"7038","CALLE ARROYO-LA NOVIA",,"33.50333","-117.64940",,,,,
7039,"7039","CAMINO CAPISTRANO-AVD AEROPUERTO",,"33.48095","-117.67083",,,,,
7040,"7040","CAMINO CAPISTRANO-AVD PADRE",,"33.49310","-117.66255",,,,,
7041,"7041","CAMINO CAPISTRANO-DEL OBISPO",,"33.49850","-117.66240",,,,,
7042,"7042","CAMINO CAPISTRANO-ORTEGA",,"33.50217","-117.66300",,,,,
7043,"7043","CAMINO CAPISTRANO-ACJACHEMA",,"33.50485","-117.66422",,,,,
7044,"7044","CAMINO CAPISTRANO-LA ZANJA",,"33.50754","-117.66536",,,,,
7045,"7045","CAMINO CAPISTRANO-VIA LOS PAJAROS",,"33.50956","-117.66622",,,,,
7046,"7046","CAMINO CAPISTRANO-CALLE BONITA",,"33.51217","-117.66733",,,,,
7047,"7047","CAMINO CAPISTRANO-CALLE LORENZO",,"33.51393","-117.66816",,,,,
7049,"7049","CAMINO CAPISTRANO-OSO",,"33.51578","-117.66933",,,,,
7050,"7050","CAMINO CAPISTRANO-CALLE LORENZO",,"33.51360","-117.66829",,,,,
7051,"7051","CAMINO CAPISTRANO-CALLE BONITA",,"33.51148","-117.66735",,,,,
7053,"7053","CAMINO CAPISTRANO-LA ZANJA",,"33.50813","-117.66588",,,,,
7054,"7054","CAMINO CAPISTRANO-ACJACHEMA",,"33.50410","-117.66414",,,,,
7055,"7055","CAMINO CAPISTRANO-ORTEGA",,"33.50231","-117.66335",,,,,
7056,"7056","CAMINO CAPISTRANO-DEL OBISPO",,"33.49921","-117.66265",,,,,
7057,"7057","CAMINO CAPISTRANO-DEL OBISPO",,"33.49718","-117.66273",,,,,
7058,"7058","CAMINO CAPISTRANO-AVD PADRE",,"33.49353","-117.66282",,,,,
7059,"7059","CAMINO CAPISTRANO-AVD AEROPUERTO",,"33.48095","-117.67116",,,,,
7060,"7060","DEL OBISPO-BLUE FIN",,"33.48261","-117.68461",,,,,
7061,"7061","DEL OBISPO-AVD PEDREGAL",,"33.48571","-117.68343",,,,,
7062,"7062","DEL OBISPO-DANA MESA",,"33.48812","-117.68192",,,,,
7063,"7063","DEL OBISPO-PASEO DE LA PAZ",,"33.49118","-117.67981",,,,,
7064,"7064","DEL OBISPO-ENT 32222 OCEAN",,"33.49475","-117.67603",,,,,
7065,"7065","DEL OBISPO-CALLE ASPERO",,"33.49705","-117.67443",,,,,
7066,"7066","DEL OBISPO-CALLE REYNALDA",,"33.49767","-117.66839",,,,,
7067,"7067","DEL OBISPO-PASEO ADELANTO",,"33.49791","-117.66482",,,,,
7068,"7068","DEL OBISPO-PASEO ADELANTO",,"33.49816","-117.66478",,,,,
7069,"7069","DEL OBISPO-ALIPAZ",,"33.49796","-117.66705",,,,,
7070,"7070","DEL OBISPO-VIA BELARDES",,"33.49799","-117.66937",,,,,
7071,"7071","DEL OBISPO-CALLE ASPERO",,"33.49665","-117.67501",,,,,
7074,"7074","DOHENY PARK-CAMINO CAPISTRANO",,"33.46910","-117.67595",,,,,
7075,"7075","JUNIPERO SERRA-CAMINO CAPISTRANO",,"33.51982","-117.66902",,,,,
7078,"7078","JUNIPERO SERRA-CAMINO CAPISTRANO",,"33.52019","-117.66738",,,,,
7079,"7079","RANCHO VIEJO-CALLE ARROYO",,"33.50150","-117.65318",,,,,
7080,"7080","RANCHO VIEJO-ORTEGA",,"33.50301","-117.65444",,,,,
7081,"7081","RANCHO VIEJO-ENT MARBELLA COUNTRY",,"33.50972","-117.65920",,,,,
7082,"7082","RANCHO VIEJO-ENT 30700 ENDEVCO",,"33.51778","-117.66348",,,,,
7083,"7083","RANCHO VIEJO-MISSION HILLS",,"33.52405","-117.66658",,,,,
7084,"7084","RANCHO VIEJO-VILLAGE",,"33.53073","-117.67311",,,,,
7085,"7085","RANCHO VIEJO-VILLAGE",,"33.52998","-117.67267",,,,,
7087,"7087","RANCHO VIEJO-ENT 30700 ENDEVCO",,"33.51766","-117.66369",,,,,
7088,"7088","RANCHO VIEJO-ENT MARBELLA PLAZA",,"33.50953","-117.65937",,,,,
7089,"7089","RANCHO VIEJO-PASEO ESPADA",,"33.50181","-117.65380",,,,,
7090,"7090","STONEHILL-CAMINO CAPISTRANO",,"33.47372","-117.67615",,,,,
7091,"7091","EXIT-BOARDING DOCK",,"33.50131","-117.66373",,,,,
7093,"7093","BEACH-GARDEN GROVE",,"33.77497","-117.99260",,,,,
7094,"7094","BEACH-STANFORD",,"33.77817","-117.99269",,,,,
7095,"7095","BEACH-LAMPSON",,"33.78054","-117.99265",,,,,
7096,"7096","BEACH-CATHERINE",,"33.78486","-117.99274",,,,,
7097,"7097","BEACH-CHAPMAN",,"33.78884","-117.99278",,,,,
7098,"7098","BEACH-BEVER",,"33.79165","-117.99281",,,,,
7099,"7099","BEACH-ORANGEWOOD",,"33.79642","-117.99287",,,,,
7101,"7101","BEACH-KATELLA",,"33.80337","-117.99295",,,,,
7102,"7102","BEACH-MAIN",,"33.80769","-117.99301",,,,,
7103,"7103","BEACH-CERRITOS",,"33.81060","-117.99304",,,,,
7104,"7104","BEACH-STARR",,"33.81512","-117.99308",,,,,
7105,"7105","BEACH-STARR",,"33.81428","-117.99346",,,,,
7106,"7106","BEACH-CERRITOS",,"33.80943","-117.99341",,,,,
7107,"7107","BEACH-PACIFIC",,"33.80683","-117.99331",,,,,
7108,"7108","BEACH-KATELLA",,"33.80240","-117.99335",,,,,
7110,"7110","BEACH-ORANGEWOOD",,"33.79519","-117.99313",,,,,
7111,"7111","BEACH-BEVER",,"33.79136","-117.99321",,,,,
7112,"7112","BEACH-CHAPMAN",,"33.78798","-117.99320",,,,,
7113,"7113","BEACH-CATHERINE",,"33.78364","-117.99312",,,,,
7114,"7114","BEACH-LAMPSON",,"33.78066","-117.99312",,,,,
7115,"7115","BEACH-VILLAGE CENTER",,"33.77704","-117.99305",,,,,
7116,"7116","CHAPMAN-BEACH",,"33.78823","-117.99242",,,,,
7117,"7117","CHAPMAN-BRIARWOOD",,"33.78825","-117.98701",,,,,
7118,"7118","CHAPMAN-DALE",,"33.78828","-117.98370",,,,,
7119,"7119","CHAPMAN-BEACH",,"33.78846","-117.99354",,,,,
7120,"7120","CHAPMAN-SANTA ROSALIA",,"33.78845","-117.99884",,,,,
7122,"7122","KATELLA-KNOTT",,"33.80270","-118.01018",,,,,
7123,"7123","KATELLA-BRADFORD",,"33.80263","-118.00549",,,,,
7124,"7124","KATELLA-WESTERN",,"33.80270","-118.00225",,,,,
7126,"7126","KATELLA-CEDAR",,"33.80271","-117.99623",,,,,
7127,"7127","KATELLA-BEACH",,"33.80276","-117.99347",,,,,
7128,"7128","KATELLA-BOATMAN",,"33.80280","-117.98677",,,,,
7129,"7129","KATELLA-MAGNOLIA",,"33.80317","-117.97607",,,,,
7130,"7130","KATELLA-MACK",,"33.80313","-117.97963",,,,,
7131,"7131","KATELLA-DALE",,"33.80309","-117.98494",,,,,
7132,"7132","KATELLA-BOATMAN",,"33.80305","-117.98773",,,,,
7133,"7133","KATELLA-BEACH",,"33.80306","-117.99198",,,,,
7134,"7134","KATELLA-CEDAR",,"33.80298","-117.99677",,,,,
7136,"7136","KATELLA-WESTERN",,"33.80296","-118.00168",,,,,
7137,"7137","KATELLA-BRADFORD",,"33.80288","-118.00626",,,,,
7138,"7138","KNOTT-LONGFORD",,"33.80081","-118.01091",,,,,
7139,"7139","KNOTT-KATELLA",,"33.80332","-118.01090",,,,,
7140,"7140","KNOTT-KERMORE",,"33.80576","-118.01055",,,,,
7141,"7141","KNOTT-CERRITOS",,"33.81026","-118.01061",,,,,
7142,"7142","MAGNOLIA-PACIFIC",,"33.80787","-117.97559",,,,,
7143,"7143","MAGNOLIA-CERRITOS",,"33.81094","-117.97564",,,,,
7144,"7144","MAGNOLIA-CERRITOS",,"33.80993","-117.97592",,,,,
7145,"7145","MAGNOLIA-PACIFIC",,"33.80784","-117.97589",,,,,
7146,"7146","17TH-YORBA",,"33.75969","-117.82861",,,,,
7147,"7147","17TH-ENDERLE CENTER",,"33.75963","-117.82665",,,,,
7148,"7148","17TH-PROSPECT",,"33.75968","-117.82336",,,,,
7149,"7149","17TH-PROSPECT",,"33.75993","-117.82161",,,,,
7151,"7151","17TH-YORBA",,"33.75984","-117.82688",,,,,
7152,"7152","1ST-TUSTIN",,"33.74559","-117.83382",,,,,
7153,"7153","1ST-PACIFIC",,"33.74553","-117.83026",,,,,
7154,"7154","1ST-B",,"33.74563","-117.82565",,,,,
7155,"7155","1ST-PROSPECT",,"33.74555","-117.82212",,,,,
7156,"7156","1ST-CENTENNIAL",,"33.74558","-117.81837",,,,,
7157,"7157","1ST-CENTENNIAL",,"33.74562","-117.81729",,,,,
7158,"7158","1ST-CENTENNIAL",,"33.74560","-117.81691",,,,,
7159,"7159","1ST-NEWPORT",,"33.74570","-117.81478",,,,,
7160,"7160","1ST-CENTENNIAL",,"33.74584","-117.81866",,,,,
7162,"7162","1ST-PROSPECT",,"33.74592","-117.82295",,,,,
7163,"7163","1ST-B",,"33.74588","-117.82656",,,,,
7164,"7164","1ST-YORBA",,"33.74579","-117.83070",,,,,
7165,"7165","1ST-TUSTIN",,"33.74577","-117.83488",,,,,
7166,"7166","MAIN-NEWPORT",,"33.74202","-117.81730",,,,,
7168,"7168","BRYAN-RED HILL",,"33.73875","-117.80957",,,,,
7169,"7169","BRYAN-FARMINGTON",,"33.73626","-117.80599",,,,,
7170,"7170","BRYAN-BROWNING",,"33.73409","-117.80291",,,,,
7177,"7177","BRYAN-TUSTIN RANCH",,"33.73154","-117.79878",,,,,
7178,"7178","BRYAN-BROWNING",,"33.73436","-117.80283",,,,,
7179,"7179","BRYAN-FARMINGTON",,"33.73689","-117.80640",,,,,
7180,"7180","BRYAN-RED HILL",,"33.73954","-117.81022",,,,,
7185,"7185","MAIN-NEWPORT",,"33.74221","-117.81742",,,,,
7186,"7186","CENTENNIAL-MAIN",,"33.74262","-117.81872",,,,,
7188,"7188","EDINGER-DEL AMO",,"33.72443","-117.83161",,,,,
7189,"7189","EDINGER-RED HILL",,"33.72120","-117.82723",,,,,
7191,"7191","EDINGER-ENT 3059 EVERTRUST BANK",,"33.70646","-117.80699",,,,,
7193,"7193","EDINGER-RED HILL",,"33.72227","-117.82816",,,,,
7194,"7194","EDINGER-DEL AMO",,"33.72455","-117.83140",,,,,
7197,"7197","EL CAMINO REAL-ORANGE",,"33.73695","-117.82072",,,,,
7198,"7198","EL CAMINO REAL-RED HILL",,"33.73440","-117.81506",,,,,
7199,"7199","EL CAMINO REAL-TUSTIN RANCH",,"33.72931","-117.80000",,,,,
7200,"7200","EL CAMINO REAL-AUTO CENTER",,"33.72727","-117.79710",,,,,
7201,"7201","EL CAMINO REAL-WEST",,"33.72476","-117.79472",,,,,
7203,"7203","EL CAMINO REAL-EAST",,"33.72396","-117.79394",,,,,
7204,"7204","EL CAMINO REAL-WEST",,"33.72561","-117.79490",,,,,
7205,"7205","EL CAMINO REAL-AUTO CENTER",,"33.72793","-117.79771",,,,,
7206,"7206","EL CAMINO REAL-RED HILL",,"33.73474","-117.81549",,,,,
7207,"7207","EL CAMINO REAL-ORANGE",,"33.73600","-117.81849",,,,,
7208,"7208","EL CAMINO REAL-ORANGE",,"33.73735","-117.82071",,,,,
7218,"7218","IRVINE-NEWPORT",,"33.74817","-117.81161",,,,,
7219,"7219","IRVINE-CHARLOMA",,"33.74684","-117.80751",,,,,
7220,"7220","IRVINE-BROWNING",,"33.73989","-117.79748",,,,,
7221,"7221","IRVINE-TUSTIN RANCH",,"33.73759","-117.79390",,,,,
7226,"7226","JAMBOREE-BRYAN",,"33.72509","-117.79008",,,,,
7227,"7227","MCFADDEN-PASADENA",,"33.73375","-117.83117",,,,,
7229,"7229","MCFADDEN-WALNUT",,"33.73376","-117.82904",,,,,
7231,"7231","MCFADDEN-PASADENA",,"33.73400","-117.83224",,,,,
7232,"7232","MCFADDEN-TUSTIN VILLAGE",,"33.73389","-117.83670",,,,,
7233,"7233","MCFADDEN-WILLIAMS",,"33.73388","-117.83989",,,,,
7234,"7234","MCFADDEN-RITCHEY",,"33.73385","-117.84180",,,,,
7235,"7235","NEWPORT-WALNUT",,"33.73287","-117.82726",,,,,
7237,"7237","NEWPORT-MITCHELL",,"33.73555","-117.82461",,,,,
7238,"7238","NEWPORT-EL CAMINO REAL",,"33.73853","-117.82158",,,,,
7239,"7239","NEWPORT-WALNUT",,"33.74022","-117.81990",,,,,
7240,"7240","NEWPORT-BRYAN",,"33.74335","-117.81666",,,,,
7241,"7241","NEWPORT-1ST",,"33.74588","-117.81411",,,,,
7243,"7243","NEWPORT-IRVINE",,"33.74867","-117.81145",,,,,
7244,"7244","NEWPORT-WASS",,"33.75051","-117.80961",,,,,
7245,"7245","NEWPORT-WARREN",,"33.75313","-117.80740",,,,,
7246,"7246","NEWPORT-WASS",,"33.75044","-117.81008",,,,,
7247,"7247","NEWPORT-IRVINE",,"33.74782","-117.81257",,,,,
7249,"7249","NEWPORT-1ST",,"33.74522","-117.81512",,,,,
7250,"7250","NEWPORT-BRYAN",,"33.74346","-117.81690",,,,,
7252,"7252","NEWPORT-MAIN",,"33.74165","-117.81884",,,,,
7253,"7253","NEWPORT-SIXTH",,"33.73978","-117.82068",,,,,
7255,"7255","NEWPORT-MITCHELL",,"33.73562","-117.82475",,,,,
7260,"7260","RED HILL-BARRANCA",,"33.70581","-117.84283",,,,,
7261,"7261","RED HILL-CARNEGIE",,"33.70830","-117.84049",,,,,
7262,"7262","RED HILL-WARNER",,"33.71149","-117.83722",,,,,
7264,"7264","RED HILL-VALENCIA LOOP",,"33.71703","-117.83170",,,,,
7265,"7265","RED HILL-SANTA FE",,"33.71843","-117.83033",,,,,
7266,"7266","RED HILL-EDINGER",,"33.72177","-117.82694",,,,,
7267,"7267","RED HILL-SYCAMORE",,"33.72529","-117.82346",,,,,
7268,"7268","RED HILL-WALNUT",,"33.72715","-117.82160",,,,,
7270,"7270","RED HILL-MITCHELL",,"33.73092","-117.81784",,,,,
7278,"7278","RED HILL-NISSON",,"33.73235","-117.81680",,,,,
7279,"7279","RED HILL-MITCHELL",,"33.73062","-117.81853",,,,,
7281,"7281","RED HILL-WALNUT",,"33.72772","-117.82148",,,,,
7282,"7282","RED HILL-SYCAMORE",,"33.72498","-117.82412",,,,,
7283,"7283","RED HILL-EDINGER",,"33.72127","-117.82791",,,,,
7284,"7284","RED HILL-SANTA FE",,"33.71842","-117.83068",,,,,
7285,"7285","RED HILL-VALENCIA",,"33.71701","-117.83209",,,,,
7286,"7286","RED HILL-BELL",,"33.71370","-117.83541",,,,,
7287,"7287","TUSTIN-1ST",,"33.74608","-117.83403",,,,,
7288,"7288","TUSTIN RANCH-EL CAMINO REAL",,"33.72981","-117.79949",,,,,
7293,"7293","TUSTIN RANCH-BRYAN",,"33.73114","-117.79865",,,,,
7294,"7294","WALNUT-NEWPORT",,"33.73222","-117.82732",,,,,
7295,"7295","WALNUT-ATHERTON",,"33.72983","-117.82390",,,,,
7296,"7296","WALNUT-RED HILL",,"33.72756","-117.82063",,,,,
7297,"7297","WALNUT-OXFORD",,"33.72510","-117.81711",,,,,
7298,"7298","WALNUT-BROWNING",,"33.72335","-117.81454",,,,,
7299,"7299","WALNUT-CHERRYWOOD",,"33.72086","-117.81153",,,,,
7300,"7300","WALNUT-FRANKLIN",,"33.71681","-117.80830",,,,,
7301,"7301","WALNUT-SINCLAIR",,"33.71397","-117.80564",,,,,
7302,"7302","WALNUT-MYFORD",,"33.71305","-117.80391",,,,,
7303,"7303","WALNUT-MYFORD",,"33.71341","-117.80409",,,,,
7304,"7304","WALNUT-FRANKLIN",,"33.71704","-117.80803",,,,,
7305,"7305","WALNUT-CHERRYWOOD",,"33.72145","-117.81166",,,,,
7306,"7306","WALNUT-BROWNING",,"33.72367","-117.81457",,,,,
7307,"7307","WALNUT-OXFORD",,"33.72526","-117.81693",,,,,
7308,"7308","WALNUT-RED HILL",,"33.72781","-117.82062",,,,,
7309,"7309","WALNUT-ATHERTON",,"33.73022","-117.82410",,,,,
7310,"7310","WALNUT-NEWPORT",,"33.73296","-117.82791",,,,,
7311,"7311","WARNER-PULLMAN",,"33.71461","-117.84234",,,,,
7314,"7314","COLLINS-ROBERTO",,"33.80248","-117.81684",,,,,
7315,"7315","COLLINS-WANDA",,"33.80245","-117.82155",,,,,
7316,"7316","WANDA-MONROE",,"33.80491","-117.82185",,,,,
7317,"7317","WANDA-LINCOLN",,"33.80804","-117.82186",,,,,
7318,"7318","WANDA-SANTIAGO",,"33.81334","-117.82194",,,,,
7319,"7319","SANTIAGO-BROOKSIDE",,"33.81560","-117.82277",,,,,
7320,"7320","SANTIAGO-SERRANO",,"33.82144","-117.82479",,,,,
7321,"7321","BEACH-HEIL",,"33.72381","-117.98898",,,,,
7322,"7322","BEACH-MACDONALD",,"33.72614","-117.98904",,,,,
7323,"7323","BEACH-MCFADDEN",,"33.73784","-117.98922",,,,,
7324,"7324","BEACH-BISHOP",,"33.74171","-117.98931",,,,,
7325,"7325","BEACH-BOLSA",,"33.74527","-117.98933",,,,,
7326,"7326","BEACH-MADISON",,"33.74806","-117.98938",,,,,
7327,"7327","BEACH-HAZARD",,"33.75264","-117.98941",,,,,
7328,"7328","BEACH-13TH",,"33.75604","-117.98944",,,,,
7329,"7329","BEACH-WESTMINSTER",,"33.75993","-117.98948",,,,,
7330,"7330","BEACH-21ST",,"33.76322","-117.98951",,,,,
7331,"7331","BEACH-TRASK",,"33.76683","-117.98997",,,,,
7332,"7332","BEACH-TRASK",,"33.76601","-117.99011",,,,,
7333,"7333","BEACH-21ST",,"33.76220","-117.98989",,,,,
7334,"7334","BEACH-WESTMINSTER",,"33.75885","-117.98987",,,,,
7335,"7335","BEACH-13TH",,"33.75530","-117.98984",,,,,
7336,"7336","BEACH-HAZARD",,"33.75165","-117.98977",,,,,
7337,"7337","BEACH-MADISON",,"33.74784","-117.98974",,,,,
7338,"7338","BEACH-BOLSA",,"33.74421","-117.98974",,,,,
7339,"7339","BEACH-BISHOP",,"33.74045","-117.98966",,,,,
7340,"7340","BEACH-MCFADDEN",,"33.73708","-117.98961",,,,,
7341,"7341","BOLSA-GOLDEN WEST CIRCLE",,"33.74448","-118.00175",,,,,
7342,"7342","BOLSA-TEMPLE",,"33.74450","-117.99626",,,,,
7343,"7343","BOLSA-BEACH",,"33.74452","-117.99013",,,,,
7344,"7344","BOLSA-NEWLAND",,"33.74455","-117.98050",,,,,
7345,"7345","BOLSA-PURDY",,"33.74474","-117.97777",,,,,
7346,"7346","BOLSA-MAGNOLIA",,"33.74467","-117.97148",,,,,
7348,"7348","BOLSA-MORAN",,"33.74470","-117.96698",,,,,
7349,"7349","BOLSA-BUSHARD",,"33.74471","-117.96314",,,,,
7350,"7350","BOLSA-ENT 9800 KENSINGTON",,"33.74474","-117.95867",,,,,
7351,"7351","BOLSA-BROOKHURST",,"33.74476","-117.95389",,,,,
7352,"7352","BOLSA-WARNE",,"33.74482","-117.95147",,,,,
7353,"7353","BOLSA-WARD",,"33.74485","-117.94556",,,,,
7354,"7354","BOLSA-WARD",,"33.74509","-117.94726",,,,,
7355,"7355","BOLSA-HOPE",,"33.74507","-117.95100",,,,,
7356,"7356","BOLSA-BROOKHURST",,"33.74505","-117.95559",,,,,
7357,"7357","BOLSA-BRANDON",,"33.74506","-117.95795",,,,,
7358,"7358","BOLSA-PAGODA",,"33.74503","-117.96029",,,,,
7359,"7359","BOLSA-BUSHARD",,"33.74501","-117.96403",,,,,
7361,"7361","BOLSA-CULTURAL COURT",,"33.74497","-117.96949",,,,,
7362,"7362","BOLSA-MAGNOLIA",,"33.74496","-117.97284",,,,,
7363,"7363","BOLSA-TEMPLE",,"33.74475","-117.99665",,,,,
7364,"7364","BOLSA-CHESTNUT",,"33.74475","-118.00165",,,,,
7365,"7365","BOLSA-GOLDEN WEST",,"33.74462","-118.00754",,,,,
7366,"7366","BOLSA-VICTORIA",,"33.74457","-118.01154",,,,,
7367,"7367","BOLSA CHICA-CHURCHILL",,"33.75321","-118.04250",,,,,
7368,"7368","BOLSA CHICA-ST JAMES",,"33.75688","-118.04248",,,,,
7369,"7369","BOLSA CHICA-WESTMINSTER",,"33.76019","-118.04243",,,,,
7370,"7370","BOLSA CHICA-LOYOLA",,"33.76308","-118.04247",,,,,
7371,"7371","BOLSA CHICA-DUNCANNON",,"33.76661","-118.04245",,,,,
7372,"7372","BOLSA CHICA-WESTMINSTER",,"33.75959","-118.04268",,,,,
7376,"7376","BROOKHURST-MCFADDEN",,"33.73813","-117.95463",,,,,
7377,"7377","BROOKHURST-BISHOP",,"33.74120","-117.95467",,,,,
7378,"7378","BROOKHURST-BOLSA",,"33.74542","-117.95473",,,,,
7379,"7379","BROOKHURST-NEWCASTLE",,"33.74924","-117.95474",,,,,
7380,"7380","BROOKHURST-HAZARD",,"33.75133","-117.95510",,,,,
7381,"7381","BROOKHURST-NEWCASTLE",,"33.74857","-117.95508",,,,,
7382,"7382","BROOKHURST-BOLSA",,"33.74404","-117.95507",,,,,
7383,"7383","BROOKHURST-BISHOP",,"33.74154","-117.95503",,,,,
7384,"7384","BROOKHURST-MCFADDEN",,"33.73793","-117.95498",,,,,
7385,"7385","BROOKHURST-MARGO",,"33.73406","-117.95489",,,,,
7386,"7386","EDINGER-NEWLAND",,"33.73014","-117.97984",,,,,
7387,"7387","EDINGER-QUARTZ",,"33.73016","-117.97559",,,,,
7388,"7388","EDINGER-BUSHARD",,"33.73047","-117.96415",,,,,
7389,"7389","EDINGER-SWEETLEAF",,"33.73043","-117.96758",,,,,
7391,"7391","EDINGER-MAGNOLIA",,"33.73040","-117.97258",,,,,
7392,"7392","EDINGER-QUARTZ",,"33.73041","-117.97644",,,,,
7393,"7393","EDINGER-NEWLAND",,"33.73038","-117.98119",,,,,
7394,"7394","EDWARDS-MAR VISTA",,"33.74591","-118.01559",,,,,
7407,"7407","GARDEN GROVE-ENT 5772 LOS ALISOS",,"33.77356","-118.03257",,,,,
7408,"7408","GARDEN GROVE-ENT 5772 LOS ALISOS",,"33.77381","-118.02859",,,,,
7409,"7409","GARDEN GROVE-MELANIE",,"33.77381","-118.02638",,,,,
7410,"7410","GARDEN GROVE-ENT 6152 ICE PALACE",,"33.77375","-118.02287",,,,,
7411,"7411","GARDEN GROVE-SENECA",,"33.77375","-118.01922",,,,,
7412,"7412","GARDEN GROVE-EDWARDS",,"33.77380","-118.01549",,,,,
7413,"7413","GARDEN GROVE-PALOMAR",,"33.77380","-118.01331",,,,,
7414,"7414","GARDEN GROVE-GOLDEN WEST",,"33.77356","-118.00840",,,,,
7415,"7415","GARDEN GROVE-EAGLE",,"33.77358","-118.00394",,,,,
7416,"7416","GARDEN GROVE-WESTERN",,"33.77361","-118.00074",,,,,
7417,"7417","GARDEN GROVE-HOOVER",,"33.77363","-117.99823",,,,,
7418,"7418","GARDEN GROVE-VILLAGE CENTER",,"33.77364","-117.99532",,,,,
7419,"7419","GARDEN GROVE-EDWARDS",,"33.77398","-118.01591",,,,,
7420,"7420","GARDEN GROVE-SENECA",,"33.77401","-118.01954",,,,,
7421,"7421","GARDEN GROVE-MELANIE",,"33.77399","-118.02664",,,,,
7423,"7423","GOLDEN WEST-MCFADDEN",,"33.73769","-118.00679",,,,,
7424,"7424","GOLDEN WEST-GEORGETOWN",,"33.74156","-118.00684",,,,,
7425,"7425","GOLDEN WEST-BOLSA",,"33.74520","-118.00684",,,,,
7426,"7426","GOLDEN WEST-SOWELL",,"33.74892","-118.00693",,,,,
7427,"7427","GOLDEN WEST-HAZARD",,"33.75224","-118.00697",,,,,
7428,"7428","GOLDEN WEST-MAIN",,"33.75593","-118.00702",,,,,
7429,"7429","GOLDEN WEST-WESTMINSTER",,"33.75969","-118.00704",,,,,
7431,"7431","GOLDEN WEST-21ST",,"33.76239","-118.00708",,,,,
7432,"7432","GOLDEN WEST-TRASK",,"33.76687","-118.00715",,,,,
7434,"7434","GOLDEN WEST-LISA",,"33.77099","-118.00722",,,,,
7435,"7435","GOLDEN WEST-GARDEN GROVE",,"33.77272","-118.00725",,,,,
7436,"7436","GOLDEN WEST-GARDEN GROVE",,"33.77304","-118.00756",,,,,
